workKey,title,authorNames,firstPublishYear,genreBucket,subjectsRaw,description,coverId,editionCount,ratingsAverage,ratingsCount,wantToReadCount,alreadyReadCount,openLibraryUrl
/works/OL27696982W,The Dragonet Prophecy,Tui T. Sutherland,2012,Adventure,"Dragons; Juvenile fiction; Prophecies; Fantasy; Fiction; Adventure and adventurers; Fantasy fiction; Friendship, fiction; Adventure and adventurers, fiction; Children's fiction; Mythical creatures; Action & Adventure; Kidnapping victims; Prophecy; Dragons, fiction; Adventure stories","I would describe this book as enjoyable and fun but it can also get tense at times like when They met Queen Scarlet. I would definitely recommend people to read this book and the rest of the series. (If this isn't what you wanted, here) *Wings of Fire the Dragonet Prophecy* is about 5 dragonets bound to save the world from a war between 3 queens who Blister, Blaze, and Burn. Raised under the mountain within the Claws of the Clouds Mountains. They meet queen Scarlet And kill Dune Webs escapes while Clay, Suunny, Glory, Tsunami, Starflight, and Kestrel all get captured and go to the Sky Kingdom.",13460810,22,4.3939395,33,497,52,https://openlibrary.org/works/OL27696982W
/works/OL77098W,Crash,Jerry Spinelli,1996,Adventure,"Conduct of life; Family life; Fiction; Friendship; Juvenile fiction; Reading Level-Grade 5; Reading Level-Grade 7; Reading Level-Grade 6; Children's fiction; Boys, fiction; Behavior, fiction; Bullying; Family; Conduct of life, fiction; Friendship, fiction; Family life, fiction; Teen fiction; Families; Adventure and adventurers, fiction","Take a look behind the bully in this modern classic from Newbery medalist Jerry Spinelli that packs a punch. And don't miss the highly anticipated new novel, Dead Wednesday.

Cocky seventh-grade super-jock Crash Coogan got his nickname the day he used his first football helmet to knock his cousin Bridget flat on her backside. And he has been running over people ever since, especially Penn Webb, the dweeby, vegetarian Quaker kid who lives down the block. Through the eyes of Crash, readers get a rare glimpse into the life of a bully in this unforgettable and beloved story about stereotypes and the surprises life can bring.

""Readers will devour this humorous glimpse of what jocks are made of."" --School Library Journal, starred review",14860117,19,4.9166665,12,195,17,https://openlibrary.org/works/OL77098W
/works/OL8115856W,Quattro topi nel Far West!,Elisabetta Dami,2005,Adventure,"Adventure and adventurers, fiction; Cowboys, fiction; Children's fiction; Humorous stories; Rats; Journalists; Geronimo Stilton (Fictitious character); Juvenile fiction; Mice; Fiction; Western stories","Enter the world of Geronimo Stilton, where another funny adventure is always right around the corner. Each book is a fast-paced adventure with lively art and a unique format kids 7-10 will love.Jumpin' gerbil babies, I was so excited! I was heading to America for the first time ever. Thea, Trap, and Benjamin were all coming with me. And we were going to visit a real ranch and go riding and herding cattle cowboy-style! It was sure to be my most whisker-licking-good adventure yet.***This is the first Geronimo adventure set in the U.S. and written specifically for the U.S. market.***",279026,22,4.9166665,12,40,24,https://openlibrary.org/works/OL8115856W
/works/OL15168087W,Ore 8,Elisabetta Dami,2009,Adventure,"Geronimo Stilton (Fictitious character); Juvenile fiction; Occupations; Fiction; Schools; Mice; Children's fiction; Schools, fiction; Adventure and adventurers, fiction; Stilton, geronimo (fictitious character), fiction; Mice, fiction; Humorous stories; Journalists; Mystery and detective stories; Souris; Romans, nouvelles, etc. pour la jeunesse; Écoles; Journalistes","Enter the world of Geronimo Stilton, where another funny adventure is always right around the corner. Each book is a fast-paced adventure with lively art and a unique format kids 7-10 will love.When my nephew, Benjamin, invited me to Career Day at his school, things did not turn out the way I expected. I caused a volcanic explosion, got tangled in the tunnel slide on the playground, and accidentally let the class's pet gecko out of its cage! Rat munching rattlesnakes-how was I going to get myself out of this mess?",14417196,15,4.9166665,12,51,17,https://openlibrary.org/works/OL15168087W
/works/OL45885W,The BFG,Roald Dahl,1980,Adventure,"Open Library Staff Picks; Roald Dahl; Tweens; Teens; Teenagers; YA; Young adult; Juvenile; Fiction; Fantasy; Make-believe; Literature; Chapters; Chapter Book; Books; Story; Stories; Humor; Funny; Adventure; Friendly; Giants; Orphans; Kidnapping; Dreamcatcher; Children's fiction; Giants, fiction; Orphans, fiction; Humorous stories; Juvenile works; Children's stories; Juvenile fiction; Magie; Humour; Friendship; Rescues; Translations into Chinese; Tong hua; Tales; Literature and fiction, juvenile; Reuzen; Jeugdboeken ; verhalen; Children's stories, English; nyt:childrens-middle-grade-paperback=2016-06-26; New York Times bestseller; Gigante; Novela juvenil; Huéfanos; Bien y mal; Fantasy & Magic; Spanish language materials; Child and youth fiction; Juvenile drama; Children's plays, English","This book is a great book for all ages. It is a fantasy/adventure book.The BFG stands for 'Big Friendly Giant'. He isn't like other giants, instead of going out to different countries to eat children he catches dreams. When he find's a little orphan girl watching him, he kidnaps her because he doesn't want anyone to find out that he was there, but when they arrive at giant's land they become friends and set off into the world to save all the children from the hungry giants.",9176033,136,4.0985913,142,1306,211,https://openlibrary.org/works/OL45885W
/works/OL17714887W,Neverseen,Shannon Messenger,2015,Adventure,"fantasy; middle grade; Friendship; Juvenile fiction; Psychic ability; Elves; Memory; Adventure stories; Fiction; Adventure and adventurers; Fantasy & Magic; Action & Adventure; General; Social Issues; Children's fiction; Fairies, fiction; Friendship, fiction; Adventure and adventurers, fiction; Fantasy fiction; Parapsychology, fiction","Sophie Foster is on the run—but at least she’s not alone.

Her closest friends from the Lost Cities have gone with her to join the Black Swan. They still have doubts about the shadowy organization, but the only way to find answers is to start working with them. And as they settle into their new lives, they uncover secrets bigger than anything they’d imagined.

But their enemies are far from done, and unleash a terrifying plague that threatens the safety of an entire species. Sophie and her friends fight with everything they have—with new allies joining them—but every choice has consequences. And trusting the wrong person could prove deadly.

In this game-changing fourth book in the Keeper of the Lost Cities series, Sophie must question everything to find a truth that will either save her world—or shatter it.",7990188,10,4.521739,23,242,37,https://openlibrary.org/works/OL17714887W
/works/OL17597665W,Crooked Kingdom,Leigh Bardugo,2016,Adventure,Young Adult; Fantasy; Magic; Juvenile fiction; Friendship; Revenge; Brigands and robbers; Fiction; Juvenile audience; fantasy fiction; science fiction; Young adult fiction; Juvenile works; young adult works; imaginary wars and battles; nyt:young-adult-e-book=2016-10-16; New York Times bestseller; Gangs; Betrayal; Drugs; Loyalty; General; Action & Adventure; Series:Six-of-Crows; heist; Series:Grishaverse,"Preceeded by [Six of Crows](https://openlibrary.org/works/OL17332479W/Six_of_Crows)

BOOK TWO of the [Six of Crows Duology](https://openlibrary.org/works/OL19758128W/Six_of_Crows_Crooked_Kingdom)

Crooked Kingdom is a fantasy novel by American author Leigh Bardugo, published by Henry Holt and Co. in 2016. Set in a world loosely inspired by 19th-century Europe, it takes place days after the events of the duology's first book, [Six of Crows](https://openlibrary.org/works/OL17332479W/Six_of_Crows). The plot is told from the third-person viewpoints of six characters.",12667428,24,4.382353,34,600,85,https://openlibrary.org/works/OL17597665W
/works/OL17357353W,Simon vs. the Homo Sapiens Agenda,"Becky Albertalli, Victoria Simó Perales",2015,Adventure,"LGBT; Young Adult; JUVENILE FICTION / Love & Romance; Secrets; Juvenile fiction; Secrecy; JUVENILE FICTION / Social Issues / Friendship; Friendship in adolescence; Fiction; Gay teenagers; Schools; High schools; Gays; Friendship; Extortion; JUVENILE FICTION / Social Issues / Homosexuality; Pen pals; Social Issues; Library list; Highland Park High School; Love & Romance; School stories; Coming out (Sexual orientation); Reading list; 2016 Summer; Homosexuality; Children's fiction; Homosexuality, fiction; Friendship, fiction; Schools, fiction; LGBTQ young adult; Adventure and adventurers, fiction; Young adult fiction, romance, lgbtq+; Young adult fiction, social themes, friendship; Young adult fiction, lgbtq+; LGBTQ coming out","Sixteen-year-old and not-so-openly gay Simon Spier prefers to save his drama for the school musical. But when an email falls into the wrong hands, his secret is at risk of being thrust into the spotlight. Now Simon is actually being blackmailed: if he doesn’t play wingman for class clown Martin, his sexual identity will become everyone’s business. Worse, the privacy of Blue, the pen name of the boy he’s been emailing, will be compromised.

With some messy dynamics emerging in his once tight-knit group of friends, and his email correspondence with Blue growing more flirtatious every day, Simon’s junior year has suddenly gotten all kinds of complicated. Now, change-averse Simon has to find a way to step out of his comfort zone before he’s pushed out—without alienating his friends, compromising himself, or fumbling a shot at happiness with the most confusing, adorable guy he’s never met.",12303551,22,4.2352943,51,573,60,https://openlibrary.org/works/OL17357353W
/works/OL17101027W,Cress,Marissa Meyer,2014,Adventure,"Serie:The_Lunar_Chronicles; Teenage girls; Extraterrestrial beings; Juvenile fiction; Fiction; Cyborgs; Science fiction; Kings, queens, rulers; Queens; Kings and rulers; Children's fiction; Extraterrestrial beings, fiction; Kings, queens, rulers, etc., fiction; Fugitives from justice; Rescues; Revolutions; Cybernetics; Young adult fiction, fairy tales & folklore, adaptations; Fiction, general; Fiction, action & adventure","In this third book in the Lunar Chronicles, Cinder and Captain Thorne are fugitives on the run, now with Scarlet and Wolf in tow. Together, they're plotting to overthrow Queen Levana and her army.

Their best hope lies with Cress, a girl imprisoned on a satellite since childhood who's only ever had her netscreens as company. All that screen time has made Cress an excellent hacker. Unfortunately, she's just received orders from Levana to track down Cinder and her handsome accomplice.

When a daring rescue of Cress goes awry, the group is separated. Cress finally has her freedom, but it comes at a higher price. Meanwhile, Queen Levana will let nothing prevent her marriage to Emperor Kai. Cress, Scarlet, and Cinder may not have signed up to save the world, but they may be the only hope the world has.",10979462,25,4.3333335,30,201,48,https://openlibrary.org/works/OL17101027W
/works/OL1932963W,Amelia Bedelia,"Peggy Parish, Fritz Siebel, Barbara Siebel Thomas, Wallace Tripp",1963,Adventure,"Humorous stories; Juvenile fiction; Household employees; Amelia-Bedelia (Fictitious character); Fiction; Women household employees; Spanish language materials; Cuentos humorísticos; Materiales en español; Juvenile literature; Children's fiction; Household employees, fiction; Amelia-bedelia (fictitious character), fiction; Adventure and adventurers, fiction; Literature and fiction, juvenile; Readers; Friendship, fiction",A literal-minded housekeeper causes chaos in the Rogers household when she attempts to make sense of some instructions.,33823,36,4.375,32,253,71,https://openlibrary.org/works/OL1932963W
/works/OL73385W,Dragonsong,Anne McCaffrey,1976,Adventure,"Harper Hall; Pern; Dragons; Fantasy; Fiction in English; Harpists; Juvenile fiction; Science fiction; Fiction; Fairy tales; Children's fiction; Pern (Imaginary place); Large type books; Fantastic fiction; Music; Fantasy fiction; Fire lizard; Adventure; Pern (imaginary place), fiction; Fiction, fantasy, general; Harper's hall (imaginary place), fiction; Women heroes; Singers; Runaway children; Dragons, fiction; musician; Adventure and adventurers, fiction; Science-fiction; Romans; Merveilleux","Menolly, a young fisher's daughter, had dreamed all her life of learning the Harper's craft. Her musical talent is not valued in her fishing hold, especially by her parents the holders, as women in general tend to be less valued and have fewer choices than men in Pernese society. When her father denies her what she regards to be her destiny, she flees Half Circle Hold just as Pern is struck by the deadly danger of Threadfall, a deathly rain that falls from the sky. Menolly takes shelter in a cave by the sea and there, she makes a miraculous discovery that will change her life.",8769648,39,4.354839,31,243,63,https://openlibrary.org/works/OL73385W
/works/OL16474682W,Il principe di Atlantide,Elisabetta Dami,2010,Mystery,"Voyages and travels; Animals; Atlantis (Legendary place); Juvenile fiction; Shipwrecks; Mice; Fiction; Mystery and detective stories; Children's fiction; Magic, fiction; Atlantis (legendary place), fiction; Shipwrecks, fiction; Voyages and travels, fiction; Mice, fiction; Animals, fiction; Child and youth fiction","At the beach by Mouseford Academy, one of the Thea Sisters discovers a mysterious boy with blue skin washed up on the shore. He speaks an unfamiliar language, so the Thea Sisters call Thea Stilton to help figure out how to communicate with him. She sets the mouselings on an exciting journey across the world to hunt for clues about the boy's origins. Could he be prince of the underwater world of Atlantis? It's up to the Thea Sisters to get him home!",7889872,7,4.882353,17,104,40,https://openlibrary.org/works/OL16474682W
/works/OL17922617W,The Screaming Staircase,Jonathan Stroud,2013,Mystery,"Ghost stories; Paranormal fiction; Juvenile fiction; Fiction; Psychic ability; Haunted houses; Supernatural; Ghosts; Horror stories; Child and youth fiction; Children's fiction; Fantasy fiction; Physicians; Supernatural, fiction; Ghosts, fiction; London (england), fiction; London (England); Psychics; Mystery and detective stories; Aventuras y aventureros; Novela juvenil; Histoires de fantômes; Maisons hantées; Romans, nouvelles; Facultés psychiques","*Follows three young operatives of a Psychic Detection Agency as they battle an epidemic of ghosts in London.*

This book is part of a brilliant series for children (and parents) who love to be creeped out. It’s set in London when the city is experiencing an outbreak of ghosts who kill people if they come into contact with them. The catch: only children can see them. These stories features the kid-run ghosthunting agency, Lockwood & Co. — it’s led by the talented 14-year-old heroine Lucy Carlyle and charismatic teen Anthony Lockwood. Their job is to destroy ghosts by finding the objects in the world of the living that spirits are attached to. The social implications of the ghost epidemic are almost as chilling as the cases the agency takes on — almost. It’s a gripping read and a great intro to dystopian literature and social dynamics. You’ll want to sleep with the lights on, even after you’ve exhausted yourself by reading guiltily ahead late into the night.",14369277,20,4.5416665,24,488,40,https://openlibrary.org/works/OL17922617W
/works/OL8115828W,Il Fantasma del Metrò,Elisabetta Dami,2000,Mystery,"Juvenile fiction; Mice; Mystery and detective stories; Stilton, Geronimo (Personaje literario); Novela juvenil; Ratones; Bodas; Humorous stories; Animals; Journalists; Subways; Fiction; Ghosts; Cats; Geronimo Stilton (Fictitious character); Children's fiction; Stilton, geronimo (fictitious character), fiction; Mice, fiction; Souris; Romans, nouvelles, etc. pour la jeunesse; Métros; Ghost stories; Ferrocarriles subterraneos; Spanish language materials; Ficción juvenil; Ghosts, fiction; Journalistes; Chats; Robots; Stilton, Geronimo (Personnage fictif); Roman d'aventures; Roman pour la jeunesse; Romans","When he hears reports of a ghost haunting New Mouse City's subway tunnels, Geronimo sets out to investigate the story.",3348723,27,4.857143,14,86,20,https://openlibrary.org/works/OL8115828W
/works/OL17797857W,One Of Us Is Lying,Karen M. McManus,2014,Mystery,"Children's fiction; Mystery and detective stories; Murder, fiction; Schools, fiction; Young adult fiction; Juvenile fiction; Fiction; YOUNG ADULT FICTION / Social Themes / Friendship; Murder; YOUNG ADULT FICTION / Mysteries & Detective Stories; High schools; Schools; Murder suspects; YOUNG ADULT FICTION / Thrillers & Suspense; Young adult fiction, mysteries & detective stories; Young adult fiction, romance, contemporary; Young adult fiction, thrillers & suspense, general; nyt:young-adult-paperback-monthly=2023-04-09; New York Times bestseller; English language; nyt:young-adult-hardcover=2017-07-09","Pay close attention and you might solve this.
On Monday afternoon, five students at Bayview High walk into detention.

> Bronwyn, the brain, is Yale-bound and never breaks a rule.
> Addy, the beauty, is the picture-perfect homecoming princess.
> Nate, the criminal, is already on probation for dealing.
> Cooper, the athlete, is the all-star baseball pitcher.
> And Simon, the outcast, is the creator of Bayview High’s notorious gossip app.

Only, Simon never makes it out of that classroom. Before the end of detention Simon's dead. And according to investigators, his death wasn’t an accident. On Monday, he died. But on Tuesday, he’d planned to post juicy reveals about all four of his high-profile classmates, which makes all four of them suspects in his murder. Or are they the perfect patsies for a killer who’s still on the loose?

Everyone has secrets, right? What really matters is how far you would go to protect them.",12503935,31,4.1702127,94,2538,136,https://openlibrary.org/works/OL17797857W
/works/OL463191W,Nate The Great (Nate The Great),"Marjorie Weinman Sharmat, Marc Simont",1972,Mystery,"Mystery and detective stories; Detective and mystery stories; Juvenile fiction; Children's stories; Lost articles; Lost and found possessions; Fiction; Logic; Friendship; Persistence; Children's fiction; Nate the great (fictitious character), fiction; Accelerated Reader 1.7.; Detectives","Join the world’s greatest detective, Nate the Great, as he solves the mystery of the lost picture! Perfect for beginning readers and the Common Core, this long-running chapter book series will encourage children to problem-solve with Nate, using logical thinking to solve mysteries!  

CAN NATE SOLVE THE CASE FOR HIS FRIEND ANNIE?
 
Nate the Great has a new case! His friend Annie has lost a picture. She wants Nate to help her find it. Nate the Great must get all the facts, ask the right questions, and narrow the list of suspects so he can solve the mystery.",282888,25,4.625,16,177,38,https://openlibrary.org/works/OL463191W
/works/OL17077412W,The Whispering Skull,Jonathan Stroud,2014,Mystery,"JUVENILE FICTION / Horror & Ghost Stories; Ghost stories; Paranormal fiction; JUVENILE FICTION / Fantasy & Magic; JUVENILE FICTION / Mysteries & Detective Stories; Fiction; Psychic ability; Supernatural; Ghosts; Juvenile fiction; Mystery and detective stories; Physicians; Children's fiction; Ghosts, fiction; Supernatural, fiction; London (england), fiction; Dead; Mysteries & Detective Stories; Horror & Ghost Stories; Fantasy & Magic; Paranormal; Horror tales","In the six months since Anthony, Lucy, and George survived a night in the most haunted house in England, Lockwood & Co. hasn't made much progress. Quill Kipps and his team of Fittes agents keep swooping in on Lockwood's investigations. Finally, in a fit of anger, Anthony challenges his rival to a contest: the next time the two agencies compete on a job, the losing side will have to admit defeat in the Times newspaper.

Things look up when a new client, Mr. Saunders, hires Lockwood & Co. to be present at the excavation of Edmund Bickerstaff, a Victorian doctor who reportedly tried to communicate with the dead. Saunders needs the coffin sealed with silver to prevent any supernatural trouble. All goes well-until George's curiosity attracts a horrible phantom.

Back home at Portland Row, Lockwood accuses George of making too many careless mistakes. Lucy is distracted by urgent whispers coming from the skull in the ghost jar. Then the team is summoned to DEPRAC headquarters. Kipps is there too, much to Lockwood's annoyance. Bickerstaff's coffin was raided and a strange glass object buried with the corpse has vanished. Inspector Barnes believes the relic to be highly dangerous, and he wants it found.",14369286,12,4.6666665,15,128,27,https://openlibrary.org/works/OL17077412W
/works/OL1948670W,Five Go Adventuring Again,Enid Blyton,1943,Mystery,"Large type books; Famous Five (Fictitious characters); Juvenile fiction; Adventure stories; Thieves; Theft; Fiction; Mystery and detective stories; Adventure and adventurers; Cinco famosos (Personajes literarios); Novela juvenil; Aventuras; Ladrones; Children's fiction; Adventure and adventurers, fiction","There's a thief at Kirrin Cottage! The Famous Five think they know who it is, but they need to prove it! Where can they find evidence? The discovery of an old map and very unusual hiding place is all they need to get to the bottom of this mystery and uncover the true culprit!

----------

reviews some readers have left:

Quite interesting but a bit short......love famous five?,this is a good one

It is nice but a bit boring if u have already read the normal book you know?",14601324,53,4.909091,11,131,30,https://openlibrary.org/works/OL1948670W
/works/OL72352W,Welcome to Dead House,Robert Lawrence Stine,1992,Mystery,"Horror tales; Juvenile fiction; Haunted houses; Horror stories; Haunted houses in fiction; Fiction; goosebumps; horror; spooky; haunted house; ghost; scary; Mystik; Gys; Children's fiction; Building, fiction; collectionID:goosebumps1; Spanish language materials; Murder; Cuentos de terror; Ghost stories; Horror fiction; Spanish language; Récits d'horreur; Mystery and detective stories; series:Goosebumps","Amanda and Josh think the old house they have just moved into is weird. Spooky. Possibly haunted. And the town of Dark Falls is pretty strange, too. But their parents don't believe them. You'll get used to it, they say. Go out and make some new friends. So Amanda and Josh do. But these new friends are not exactly what their parents had in mind. Because they want to be friends...forever.",11290170,39,4.230769,39,545,86,https://openlibrary.org/works/OL72352W
/works/OL17365841W,Colpo di scena a Hollywood,Elisabetta Dami,2015,Mystery,"Motion pictures; Detective and mystery stories; Juvenile fiction; Fiction; Theft; Stealing; Sisters; Production and direction; Mice; Mystery and detective stories; Children's fiction; Adventure and adventurers, fiction; Hollywood (los angeles, calif.), fiction; Los angeles (calif.), fiction; Mice, fiction; Sisters, fiction; Theft, fiction; Motion pictures, fiction","Join Thea Stilton and the Thea Sisters on an adventure packed with mystery and friendship!
The Thea Sisters are visiting a friend in sunny California -- and she invites them to the set of a movie in Hollywood! The mice love being around famouse and fabumouse directors and actors as they're working. But then an important reel of film is stolen from the studio! Can the Thea Sisters catch the thief and save the movie?",14420625,10,4.625,16,141,32,https://openlibrary.org/works/OL17365841W
/works/OL2965102W,The Curious Incident of the Dog in the Night-Time,Mark Haddon,2002,Mystery,"England, fiction; Fiction, mystery & detective, general; Young adult fiction; Literature; Autism; Fiction; Patients; Asperger's syndrome; open_syllabus_project; Dogs; Savants (Savant syndrome); Reading Level-Grade 11; Reading Level-Grade 12; Mutterentbehrung; Tötung; Alltag; Aufklärung; Männliche Jugend; Asperger-Syndrom; Konflikt; Mystery & Detective; JUVENILE FICTION; General; Children's fiction; Mystery and detective stories; Puzzles; Autistic Disorder; Roman pour la jeunesse anglophone; Autistic youth; Fictional Works Publication Type; Autism in children; Skönlitteratur; Aspergers syndrom; Psychology; The; Curious; Incident; Of; Dog; In; Night; Time; Mystery; Fiction, crime; Children's plays; Plays; Drama (dramatic works by one author); Autismo; Ficción; Sabios (Síndrome del sabio); Begabung; Belletristische Darstellung; Ma nnliche Jugend; Erwachsenwerden; Swindon; Traductions françaises; Autisme; Enfant autiste; Autisme infantile dans la littérature; Littérature anglaise; Roman anglais; Novela; Personas excepcionales; Criticism and interpretation; English literature; Study guides; Autism in literature; Asperger's syndrome in literature; Guides de l'étudiant; Idiots-savants; Curious incident of the dog in the night-time (Haddon, Mark); Fathers and sons; Adolescents autistes; Romans, nouvelles, etc. pour la jeunesse; Chiens; Pères et fils; Ouvrages pour la jeunesse; Enquêtes criminelles; Adolescent; Autiste; Idiot-savant","This is Christopher's murder mystery story. There are no lies in this story because Christopher can't tell lies. Christopher does not like strangers or the colours yellow or brown or being touched. On the other hand, he knows all the countries in the world and their capital cities and every prime number up to 7507. When Christohper decides to find out who killed the neighbour's dog, his mystery story becomes more complicated than he could ever have predicted.",7890719,108,3.9369748,238,1308,347,https://openlibrary.org/works/OL2965102W
/works/OL262477W,The Return of Sherlock Holmes,Arthur Conan Doyle,1903,Mystery,"air guns; Americans; anise; anonymity; attempted murder; baritsu; blackmail; broughams; burglary; busts; butlers; cattle; coal tar; constables; consumption; cottages; crime bosses; deformities; defrocking; Detective and mystery stories; detective fiction; dogs; domestic violence; Egyptian cigarettes; English Detective and mystery stories; English Short stories; extortion; Fiction; fingerprints; forges; frequency analysis; gangsters; handwriting; hanging; horse gaits; horse racing; horseshoes; hurdling; Intestacy; Italians; Juvenile fiction; kidnapping; lecturers; locked-room mysteries; long jumpers; moorland; murder-suicide; Mystery and detective stories; Nihilism; penal labour; pince-nez glasses; plumbers; poison; preparatory schools; prime ministers; Private investigators; Private investigators in fiction; proofs; ransoms; Rhodesian Police; Romani; rugby unions; Russians; scholarship; school caps; secretaries of state; soft-point bullets; stick figures; substitution ciphers; Tahitian pearls; telegraphy; tests; track spikes; traps; tutors; wax sculptures; weddings; whist; Private investigators, fiction; England, fiction; Fiction, mystery & detective, general; Watson, john h. (fictitious character), fiction; British and irish fiction (fictional works by one author); Fiction, mystery & detective, traditional; Fiction, mystery & detective, short stories; Sherlock Holmes (Fictitious character); Fiction, mystery & detective, collections & anthologies; John H. Watson (Fictitious character); English literature; Fiction, short stories (single author); Large type books; Détectives; Romans, nouvelles; Livres en gros caractères; Large print books; Spanish fiction; Roman espagnol; Fiction, thrillers, suspense; Holmes, Sherlock (Fictitious character) -- Fiction; Detective and mystery stories, English; England Detective and mystery stories; Fiction, action & adventure; Detectives; History and criticism; Fiction, general","The Return of Sherlock Holmes is a 1905 collection of 13 Sherlock Holmes stories, originally published in 1903–1904, by Arthur Conan Doyle. The stories were published in the Strand Magazine in Britain and Collier's in the United States.

Contains:
[Adventure of the Empty House](https://openlibrary.org/works/OL1518119W/The_Adventure_of_the_Empty_House)
[Adventure of the Norwood Builder](https://openlibrary.org/works/OL262418W/Adventure_of_the_Norwood_Builder)
[Adventure of the Dancing Men](https://openlibrary.org/works/OL262417W/The_Dancing_Men)
[Adventure of the Solitary Cyclist](https://openlibrary.org/works/OL1518122W/Adventure_of_the_Solitary_Cyclist)
[Adventure of the Priory School](https://openlibrary.org/works/OL1518319W/Adventure_of_the_Priory_School)
Black Peter
[Adventure of Charles Augustus Milverton](https://openlibrary.org/works/OL20621973W/Adventure_of_Charles_Augustus_Milverton)
[Six Napoleons](https://openlibrary.org/works/OL20628495W)
[Adventure of the Three Students](https://openlibrary.org/works/OL1518368W/Adventure_of_the_Three_Students)
[Adventure of the Golden Pince-Nez](https://openlibrary.org/works/OL18191848W/Adventure_of_the_Golden_Pince-Nez)
[Adventure of the Missing Three-Quarter](https://openlibrary.org/works/OL18191816W/Adventure_of_the_Missing_Three_Quarter)
[Adventure of the Abbey Grange](https://openlibrary.org/works/OL17084226W/Adventure_of_the_Abbey_Grange)
[Second Stain](https://openlibrary.org/works/OL18191864W/Second_Stain)


----------
Also contained in:
[Celebrated Cases of Sherlock Holmes](https://openlibrary.org/works/OL16076930W)
[Illustrated Sherlock Holmes](https://openlibrary.org/works/OL1518342W)
[Original Illustrated Sherlock Holmes](https://openlibrary.org/works/OL1518150W)
[Original Illustrated Strand Sherlock Holmes](https://openlibrary.org/works/OL262529W)
[Short Stories](https://openlibrary.org/works/OL14929977W)
[Works](https://openlibrary.org/works/OL16173818W)",9246467,545,4.2941175,34,487,55,https://openlibrary.org/works/OL262477W
/works/OL24656586W,The Boxcar Children,Gertrude Chandler Warner,1924,Mystery,"Orphans; juvenile fiction; brothers and sisters; railroad cars; detective and mystery stories; mystery and detective stories; Detective and mystery fiction; fiction; juvenile works; juvenile audience; adventure; mystery and suspense; Children Detectives; High interest-low vocabulary books; Runaway children; Railroad stories; Detectives, Children; Orphans, fiction; Children's fiction; Family life, fiction; Mystery; Cars; Railroads; Brothers and sisters, fiction; Homeless persons, fiction; Grandparents, fiction; Families; Boxcar children (Fictitious characters); Huèrfanos; Familias; Ficcíon juvenil; Family life; Spanish language materials; Boxcar children (fictitious characters), fiction; Halloween, fiction; Adventure and adventurers, fiction; Railroads, fiction; Children; Conduct of life; Adventure and adventurers; series:BoxcarChildren; collectionID:Boxcar1; Siblings, fiction; Children's stories; Mystery and detective stories; Drama (dramatic works by one author)","Orphaned siblings Henry, Jessie, Benny, and Violet are determined not to be separated after the deaths of their parents. Fearing being sent away to live with their cruel, frightening grandfather, they run away and discover an abandoned boxcar in the woods. They convert the boxcar into a safe, comfortable home and learn to take care of themselves. But when Violet becomes deathly ill, the children are forced to seek out help at the risk of their newfound freedom. 

This original 1924 edition contains a few small difference from the revised 1942 edition most readers are familiar with, but the basic story beloved by children remains essentially untouched.",11349395,87,4.205128,39,331,72,https://openlibrary.org/works/OL24656586W
/works/OL8115845W,"Giù le zampe, faccia di fontina!",Elisabetta Dami,2000,Mystery,"Children's fiction; Stilton, geronimo (fictitious character), fiction; Mice, fiction; Mystery and detective stories; Mice; Fiction; Journalists; Mistaken identity; Impersonation; Humorous stories; Juvenile fiction; Geronimo Stilton (Fictitious character); Identity theft; Identity (Psychology); Impostors and imposture; Newspapers; Humorous fiction; Spanish language; Reading materials; Animals; Ficción juvenil; Ratones; Spanish language materials; Voyages and travels, fiction; Tong hua; Tong hua .; Souris; Romans, nouvelles, etc. pour la jeunesse; Ghosts; Jeugdboeken ; verhalen; Dubbelgangers","Paws off Cheddarface
Geronimo Stilton founds someone who is trying to steal the Rodent's Gazzette. He / She is pretending to be Geronimo Stilton.
This is an interesting book to read and I think you should read this.",278421,33,4.4166665,24,176,42,https://openlibrary.org/works/OL8115845W
/works/OL1948998W,The Mystery of the Burnt Cottage,Enid Blyton,1943,Mystery,"Children's fiction; Mystery and detective stories; Adventure and adventurers, fiction; Children's stories; Juvenile fiction; Detective and mystery stories; Mystery fiction; Adventure stories; Dogs, fiction; Fire, fiction","Fatty, Larry, Daisy, Pep, Bets and Buster the dog turn detectives when a mysterious fire destroys a thatched cottage in Mr. Hick's garden in their village. Calling themselves the ""Five Find-Outers and Dog"" they set out to solve the mystery and discover the culprit. The final solution, however, surprises the Five Find-Outers almost as much as it surprises Mr. Goon, the village policeman.",14603709,31,4.75,12,59,17,https://openlibrary.org/works/OL1948998W
